siteID,scientificName,dw,estimatedTotalCount,year,season
BLDE,Heleniella sp.,0.07558353033148996,3,2019,spring
BLDE,Tvetenia sp.,0.03557031269404416,3,2019,spring
BLDE,Cricotopus nostocicola,0.1356223942405553,1,2019,spring
BLDE,Rheocricotopus sp.,0.0122950014503041,6,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.002,7,2019,spring
BLDE,Corynoneura sp.,0.002,2,2019,spring
BLDE,Cricotopus nostocicola,0.03557031269404416,12,2019,spring
BLDE,Micropsectra sp.,0.002,7,2019,spring
BLDE,Micropsectra sp.,0.03557031269404416,3,2019,spring
BLDE,Thienemannimyia gr.,0.0122950014503041,3,2019,spring
BLDE,Cladotanytarsus sp.,0.0122950014503041,19,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.002,15,2019,spring
BLDE,Oropuella sp.,0.07558353033148996,2,2019,spring
BLDE,Diamesa sp.,0.03557031269404416,16,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.03557031269404416,1,2019,spring
BLDE,Orthocladius sp.,0.0122950014503041,10,2019,spring
BLDE,Eukiefferiella gracei gr.,0.03557031269404416,1,2019,spring
BLDE,Corynoneura sp.,0.002,6,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.0122950014503041,3,2019,spring
BLDE,Eukiefferiella devonica gr.,0.002,2,2019,spring
BLDE,Diamesa sp.,0.0122950014503041,21,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.0122950014503041,7,2019,spring
BLDE,Eukiefferiella brehmi gr.,0.03557031269404416,1,2019,spring
BLDE,Rheocricotopus sp.,0.03557031269404416,3,2019,spring
BLDE,Corynoneura sp.,0.0122950014503041,7,2019,spring
BLDE,Cladotanytarsus sp.,0.002,2,2019,spring
BLDE,Eukiefferiella sp.,0.002,3,2019,spring
BLDE,Parorthocladius sp.,0.03557031269404416,25,2019,spring
BLDE,Limnophyes sp.,0.07558353033148996,4,2019,spring
BLDE,Tanypodinae sp.,0.002,2,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.0122950014503041,3,2019,spring
BLDE,Heterotrissocladius sp.,0.0122950014503041,5,2019,spring
BLDE,Krenosmittia sp.,0.0122950014503041,2,2019,spring
BLDE,Corynoneura sp.,0.0122950014503041,1,2019,spring
BLDE,Cricotopus nostocicola,0.002,2,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.002,2,2019,spring
BLDE,Tvetenia sp.,0.03557031269404416,2,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.1356223942405553,9,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.002,7,2019,spring
BLDE,Tvetenia sp.,0.002,3,2019,spring
BLDE,Rheosmittia sp.,0.002,11,2019,spring
BLDE,Orthocladius sp.,0.03557031269404416,20,2019,spring
BLDE,Stempellinella sp.,0.002,4,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.002,1,2019,spring
BLDE,Eukiefferiella brehmi gr.,0.03557031269404416,2,2019,spring
BLDE,Eukiefferiella claripennis gr.,0.002,3,2019,spring
BLDE,Diamesa sp.,0.0122950014503041,6,2019,spring
BLDE,Larsia sp.,0.03557031269404416,3,2019,spring
BLDE,Eukiefferiella brehmi gr.,0.0122950014503041,4,2019,spring
BLDE,Heterotrissocladius sp.,0.21866852308052165,1,2019,spring
BLDE,Rheosmittia sp.,0.0122950014503041,2,2019,spring
BLDE,Tvetenia sp.,0.0122950014503041,3,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.07558353033148996,14,2019,spring
BLDE,Cricotopus nostocicola,0.0122950014503041,13,2019,spring
BLDE,Cricotopus nostocicola,0.0122950014503041,10,2019,spring
BLDE,Rheosmittia sp.,0.002,16,2019,spring
BLDE,Cricotopus nostocicola,0.03557031269404416,4,2019,spring
BLDE,Micropsectra sp.,0.1356223942405553,1,2019,spring
BLDE,Cladotanytarsus sp.,0.0122950014503041,2,2019,spring
BLDE,Micropsectra sp.,0.0122950014503041,1,2019,spring
BLDE,Rheocricotopus sp.,0.0122950014503041,1,2019,spring
BLDE,Tvetenia sp.,0.0122950014503041,15,2019,spring
BLDE,Thienemanniella sp.,0.0122950014503041,3,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.03557031269404416,4,2019,spring
BLDE,Cricotopus nostocicola,0.07558353033148996,1,2019,spring
BLDE,Cricotopus nostocicola,0.03557031269404416,5,2019,spring
BLDE,Tvetenia sp.,0.0122950014503041,5,2019,spring
BLDE,Diamesa sp.,0.6326235725760396,5,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.0122950014503041,2,2019,spring
BLDE,Stempellinella sp.,0.0122950014503041,6,2019,spring
BLDE,Eukiefferiella brehmi gr.,0.0122950014503041,1,2019,spring
BLDE,Cladotanytarsus sp.,0.002,19,2019,spring
BLDE,Rheosmittia sp.,0.0122950014503041,3,2019,spring
BLDE,Orthocladiinae sp.,0.002,3,2019,spring
BLDE,Pagastia sp.,0.03557031269404416,1,2019,spring
BLDE,Hydrobaenus sp.,0.21866852308052165,1,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.0122950014503041,2,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.002,2,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.002,22,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.0122950014503041,3,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.07558353033148996,3,2019,spring
BLDE,Cladotanytarsus sp.,0.002,13,2019,spring
BLDE,Thienemannimyia gr.,0.03557031269404416,3,2019,spring
BLDE,Rheocricotopus sp.,0.0122950014503041,3,2019,spring
BLDE,Cricotopus nostocicola,0.07558353033148996,18,2019,spring
BLDE,Rheocricotopus sp.,0.03557031269404416,6,2019,spring
BLDE,Stempellinella sp.,0.002,3,2019,spring
BLDE,Micropsectra sp.,0.03557031269404416,2,2019,spring
BLDE,Limnophyes sp.,0.07558353033148996,3,2019,spring
BLDE,Zavrelimyia sp.,0.002,2,2019,spring
BLDE,Orthocladius sp.,0.07558353033148996,10,2019,spring
BLDE,Micropsectra sp.,0.0122950014503041,3,2019,spring
BLDE,Cricotopus nostocicola,0.03557031269404416,89,2019,spring
BLDE,Cricotopus nostocicola,0.03557031269404416,6,2019,spring
BLDE,Rheotanytarsus sp.,0.0122950014503041,2,2019,spring
BLDE,Tvetenia sp.,0.03557031269404416,1,2019,spring
BLDE,Parorthocladius sp.,0.03557031269404416,7,2019,spring
BLDE,Cricotopus sp.,0.03557031269404416,7,2019,spring
BLDE,Tanytarsini sp.,0.002,1,2019,spring
BLDE,Tvetenia sp.,0.03557031269404416,2,2019,spring
BLDE,Cricotopus nostocicola,0.07558353033148996,1,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.07558353033148996,2,2019,spring
BLDE,Cladotanytarsus sp.,0.0122950014503041,52,2019,spring
BLDE,Corynoneura sp.,0.0122950014503041,3,2019,spring
BLDE,Orthocladiinae sp.,0.002,2,2019,spring
BLDE,Larsia sp.,0.03557031269404416,3,2019,spring
BLDE,Micropsectra sp.,0.1356223942405553,3,2019,spring
BLDE,Larsia sp.,0.07558353033148996,6,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.1356223942405553,1,2019,spring
BLDE,Diamesa sp.,0.002,7,2019,spring
BLDE,Rheocricotopus sp.,0.03557031269404416,2,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.03557031269404416,7,2019,spring
BLDE,Cladotanytarsus sp.,0.002,18,2019,spring
BLDE,Brundiniella eumorpha,0.03557031269404416,2,2019,spring
BLDE,Diamesa sp.,0.002,5,2019,spring
BLDE,Pagastia sp.,0.07558353033148996,7,2019,spring
BLDE,Cricotopus nostocicola,0.0122950014503041,19,2019,spring
BLDE,Diamesa sp.,0.002,3,2019,spring
BLDE,Rheosmittia sp.,0.002,1,2019,spring
BLDE,Cladotanytarsus sp.,0.002,7,2019,spring
BLDE,Cricotopus nostocicola,0.0122950014503041,16,2019,spring
BLDE,Cricotopus nostocicola,0.0122950014503041,4,2019,spring
BLDE,Brillia sp.,0.0122950014503041,1,2019,spring
BLDE,Tvetenia sp.,0.0122950014503041,15,2019,spring
BLDE,Orthocladius (Euorthocladius) sp.,0.03557031269404416,1,2019,spring
BLDE,Cricotopus nostocicola,0.03557031269404416,60,2019,spring
BLDE,Micropsectra sp.,0.03557031269404416,3,2019,spring
BLDE,Diamesa sp.,0.03557031269404416,4,2019,spring
BLDE,Cricotopus nostocicola,0.07558353033148996,8,2019,spring
BLDE,Cricotopus/Orthocladius sp.,0.03557031269404416,2,2019,spring
BLDE,Chloroperlidae sp.,0.04624914923640032,23,2019,spring
BLDE,Chloroperlidae sp.,0.13956494149798518,1,2019,spring
BLDE,Chloroperlidae sp.,0.04624914923640032,10,2019,spring
BLDE,Chloroperlidae sp.,0.04624914923640032,26,2019,spring
BLDE,Chloroperlidae sp.,0.13956494149798518,7,2019,spring
BLDE,Chloroperlidae sp.,0.04624914923640032,9,2019,spring
BLDE,Chloroperlidae sp.,0.04624914923640032,16,2019,spring
BLDE,Sweltsa sp.,1.4032824733483795,3,2019,spring
BLDE,Chloroperlidae sp.,0.04624914923640032,22,2019,spring
BLDE,Sweltsa sp.,0.922108543929971,5,2019,spring
BLDE,Chloroperlidae sp.,0.04624914923640032,12,2019,spring
BLDE,Chloroperlidae sp.,0.04624914923640032,9,2019,spring
BLDE,Heterlimnius corpulentus,0.051530508434993,85,2019,spring
BLDE,Heterlimnius corpulentus,0.16565603170353746,6,2019,spring
BLDE,Heterlimnius corpulentus,0.3793418999384121,50,2019,spring
BLDE,Heterlimnius corpulentus,0.7213261096253542,7,2019,spring
BLDE,Heterlimnius corpulentus,0.7213261096253542,4,2019,spring
BLDE,Optioservus sp.,0.051530508434993,3,2019,spring
BLDE,Heterlimnius corpulentus,0.7213261096253542,70,2019,spring
BLDE,Heterlimnius corpulentus,0.051530508434993,6,2019,spring
BLDE,Optioservus sp.,0.16565603170353746,10,2019,spring
BLDE,Heterlimnius corpulentus,0.051530508434993,100,2019,spring
BLDE,Heterlimnius corpulentus,0.3793418999384121,103,2019,spring
BLDE,Heterlimnius corpulentus,0.051530508434993,7,2019,spring
BLDE,Heterlimnius corpulentus,0.7213261096253542,3,2019,spring
BLDE,Heterlimnius corpulentus,0.16565603170353746,61,2019,spring
BLDE,Heterlimnius corpulentus,0.051530508434993,2,2019,spring
BLDE,Heterlimnius corpulentus,0.16565603170353746,7,2019,spring
BLDE,Optioservus sp.,0.16565603170353746,20,2019,spring
BLDE,Optioservus sp.,0.051530508434993,5,2019,spring
BLDE,Optioservus sp.,0.051530508434993,27,2019,spring
BLDE,Heterlimnius corpulentus,0.16565603170353746,5,2019,spring
BLDE,Cleptelmis addenda,0.3793418999384121,6,2019,spring
BLDE,Heterlimnius corpulentus,0.051530508434993,19,2019,spring
BLDE,Elmidae sp.,0.007,5,2019,spring
BLDE,Heterlimnius corpulentus,0.16565603170353746,26,2019,spring
BLDE,Elmidae sp.,0.007,7,2019,spring
BLDE,Optioservus sp.,0.3793418999384121,30,2019,spring
BLDE,Optioservus sp.,0.051530508434993,3,2019,spring
BLDE,Optioservus sp.,0.3793418999384121,2,2019,spring
BLDE,Elmidae sp.,0.007,46,2019,spring
BLDE,Elmidae sp.,0.007,19,2019,spring
BLDE,Optioservus sp.,0.16565603170353746,27,2019,spring
BLDE,Cleptelmis addenda,0.16565603170353746,3,2019,spring
BLDE,Heterlimnius corpulentus,0.3793418999384121,11,2019,spring
BLDE,Optioservus sp.,0.051530508434993,8,2019,spring
BLDE,Narpus sp.,0.051530508434993,3,2019,spring
BLDE,Heterlimnius corpulentus,0.3793418999384121,22,2019,spring
BLDE,Heterlimnius corpulentus,0.16565603170353746,5,2019,spring
BLDE,Optioservus sp.,0.16565603170353746,1,2019,spring
BLDE,Optioservus sp.,0.051530508434993,20,2019,spring
BLDE,Heterlimnius corpulentus,0.16565603170353746,3,2019,spring
BLDE,Heterlimnius corpulentus,0.3793418999384121,2,2019,spring
BLDE,Heterlimnius corpulentus,0.16565603170353746,30,2019,spring
BLDE,Cleptelmis addenda,0.3793418999384121,3,2019,spring
BLDE,Cleptelmis addenda,0.3793418999384121,5,2019,spring
BLDE,Optioservus sp.,0.16565603170353746,3,2019,spring
BLDE,Heterlimnius corpulentus,0.3793418999384121,21,2019,spring
BLDE,Optioservus sp.,0.16565603170353746,2,2019,spring
BLDE,Heterlimnius corpulentus,0.3793418999384121,5,2019,spring
BLDE,Clinocerinae sp.,0.005,3,2019,spring
BLDE,Caudatella hystrix,0.7420680471172678,3,2019,spring
BLDE,Ephemerellidae sp.,0.06390815331593185,16,2019,spring
BLDE,Caudatella hystrix,0.7420680471172678,2,2019,spring
BLDE,Caudatella hystrix,0.7420680471172678,2,2019,spring
BLDE,Glossosoma sp.,1.602733762283914,1,2019,spring
BLDE,Glossosomatidae sp.,1.602733762283914,1,2019,spring
BLDE,Glossosoma sp.,0.20625983141803308,1,2019,spring
BLDE,Glossosoma sp.,0.06216367971466454,1,2019,spring
BLDE,Glossosoma sp.,0.06216367971466454,2,2019,spring
BLDE,Cinygmula sp.,0.07420433770200989,20,2019,spring
BLDE,Rhithrogena sp.,0.925456642847634,3,2019,spring
BLDE,Heptageniidae sp.,0.011,8,2019,spring
BLDE,Cinygmula sp.,3.376777997235773,13,2019,spring
BLDE,Cinygmula sp.,0.925456642847634,2,2019,spring
BLDE,Cinygmula sp.,3.376777997235773,3,2019,spring
BLDE,Cinygmula sp.,2.3377210494391893,3,2019,spring
BLDE,Cinygmula sp.,0.07420433770200989,7,2019,spring
BLDE,Cinygmula sp.,0.07420433770200989,5,2019,spring
BLDE,Cinygmula sp.,3.376777997235773,4,2019,spring
BLDE,Rhithrogena sp.,1.5290483861592243,7,2019,spring
BLDE,Rhithrogena sp.,1.5290483861592243,4,2019,spring
BLDE,Rhithrogena sp.,0.925456642847634,5,2019,spring
BLDE,Cinygmula sp.,0.07420433770200989,7,2019,spring
BLDE,Cinygmula sp.,0.07420433770200989,24,2019,spring
BLDE,Cinygmula sp.,0.07420433770200989,4,2019,spring
BLDE,Cinygmula sp.,2.3377210494391893,10,2019,spring
BLDE,Cinygmula sp.,0.07420433770200989,3,2019,spring
BLDE,Cinygmula sp.,1.5290483861592243,6,2019,spring
BLDE,Cinygmula sp.,3.376777997235773,22,2019,spring
BLDE,Cinygmula sp.,1.5290483861592243,6,2019,spring
BLDE,Heptageniidae sp.,0.011,16,2019,spring
BLDE,Cinygmula sp.,3.376777997235773,4,2019,spring
BLDE,Cinygmula sp.,0.07420433770200989,8,2019,spring
BLDE,Arctopsyche sp.,7.188765719554916,3,2019,spring
BLDE,Leptophlebiidae sp.,0.005,20,2019,spring
BLDE,Leptophlebiidae sp.,0.03217633483767663,24,2019,spring
BLDE,Leptophlebiidae sp.,0.005,7,2019,spring
BLDE,Leptophlebiidae sp.,0.03217633483767663,4,2019,spring
BLDE,Neoleptophlebia sp.,0.20706330471725654,3,2019,spring
BLDE,Leptophlebiidae sp.,0.005,21,2019,spring
BLDE,Leptophlebiidae sp.,0.005,4,2019,spring
BLDE,Limnephilidae sp.,0.030484415937405997,1,2019,spring
BLDE,Prostoia besametsa,0.2760838143066158,2,2019,spring
BLDE,Prostoia besametsa,0.12472690790576137,4,2019,spring
BLDE,Prostoia besametsa,0.2760838143066158,4,2019,spring
BLDE,Zapada columbiana,0.006,10,2019,spring
BLDE,Prostoia besametsa,0.2760838143066158,15,2019,spring
BLDE,Soyedina sp.,0.5113360383510646,5,2019,spring
BLDE,Doroneuria sp.,1.0288087339405025,2,2019,spring
BLDE,Doroneuria sp.,0.2363916284057208,7,2019,spring
BLDE,Doroneuria sp.,0.07356400369213265,1,2019,spring
BLDE,Doroneuria sp.,0.2363916284057208,4,2019,spring
BLDE,Doroneuria sp.,1.0288087339405025,3,2019,spring
BLDE,Doroneuria sp.,0.5411662639216106,1,2019,spring
BLDE,Doroneuria sp.,9.957940811600674,2,2019,spring
BLDE,Pisidiidae sp.,0.09074838474738778,3,2019,spring
BLDE,Pisidiidae sp.,0.0163,1,2019,spring
BLDE,Rhyacophila brunnea/vemna gr.,0.8507757468908809,5,2019,spring
BLDE,Rhyacophila atrata cx.,0.31124958317193135,7,2019,spring
BLDE,Rhyacophila sp.,0.05578974665401622,15,2019,spring
BLDE,Rhyacophila brunnea/vemna gr.,6.956607945946822,2,2019,spring
BLDE,Rhyacophila coloradensis gr.,0.15249679339234548,4,2019,spring
BLDE,Rhyacophila sp.,0.05578974665401622,1,2019,spring
BLDE,Rhyacophila sp.,0.05578974665401622,3,2019,spring
BLDE,Rhyacophila sp.,0.05578974665401622,3,2019,spring
BLDE,Rhyacophila atrata cx.,0.31124958317193135,2,2019,spring
BLDE,Rhyacophila brunnea/vemna gr.,0.05578974665401622,5,2019,spring
BLDE,Rhyacophila sp.,0.05578974665401622,20,2019,spring
BLDE,Rhyacophila sp.,0.05578974665401622,7,2019,spring
BLDE,Rhyacophila atrata cx.,0.05578974665401622,6,2019,spring
BLDE,Rhyacophila atrata cx.,0.8507757468908809,2,2019,spring
BLDE,Rhyacophila brunnea/vemna gr.,0.31124958317193135,2,2019,spring
BLDE,Rhyacophila brunnea/vemna gr.,0.31124958317193135,4,2019,spring
BLDE,Rhyacophila atrata cx.,2.32552719949477,2,2019,spring
BLDE,Rhyacophila atrata cx.,0.15249679339234548,4,2019,spring
BLDE,Rhyacophila atrata cx.,0.5413094522781122,3,2019,spring
BLDE,Rhyacophila brunnea/vemna gr.,0.15249679339234548,3,2019,spring
BLDE,Rhyacophila atrata cx.,0.8507757468908809,3,2019,spring
BLDE,Rhyacophila brunnea/vemna gr.,0.15249679339234548,1,2019,spring
BLDE,Rhyacophila atrata cx.,0.05578974665401622,4,2019,spring
BLDE,Rhyacophila sp.,0.01,2,2019,spring
BLDE,Simuliidae sp.,0.002,16,2019,spring
BLDE,Simuliidae sp.,0.002,23,2019,spring
BLDE,Simuliidae sp.,0.002,39,2019,spring
BLDE,Helodon sp.,0.05459652136464408,2,2019,spring
BLDE,Helodon/Prosimulium sp.,0.002,11,2019,spring
BLDE,Helodon/Prosimulium sp.,0.05459652136464408,2,2019,spring
BLDE,Simuliidae sp.,0.002,7,2019,spring
BLDE,Antocha monticola,0.01922567706215093,4,2019,spring
BLDE,Antocha monticola,0.2240582122012307,7,2019,spring
BLDE,Antocha monticola,0.5520571028596705,2,2019,spring
BLDE,Antocha monticola,0.01922567706215093,15,2019,spring
BLDE,Antocha monticola,0.056990992116299995,2,2019,spring
BLDE,Antocha monticola,0.12320888616603884,3,2019,spring
BLDE,Antocha monticola,0.056990992116299995,1,2019,spring
BLDE,Antocha monticola,0.12320888616603884,16,2019,spring
BLDE,Antocha monticola,0.056990992116299995,30,2019,spring
BLDE,Collembola sp.,0.1534,5,2019,spring
BLDE,Collembola sp.,0.1534,12,2019,spring
BLDE,Collembola sp.,0.1534,2,2019,spring
BLDE,Collembola sp.,0.1534,1,2019,spring
BLDE,Dixa sp.,0.016155215552192164,2,2019,spring
BLDE,Psychodidae sp.,0.1903563024630629,2,2019,spring
BLDE,Psychodidae sp.,0.1903563024630629,12,2019,spring
BLDE,Psychodidae sp.,0.3109733518182251,40,2019,spring
BLDE,Psychodidae sp.,0.10439639581511663,12,2019,spring
BLDE,Psychodidae sp.,0.10439639581511663,9,2019,spring
BLDE,Psychodidae sp.,0.10439639581511663,15,2019,spring
BLDE,Psychodidae sp.,0.10439639581511663,4,2019,spring
BLDE,Psychodidae sp.,0.10439639581511663,6,2019,spring
BLDE,Psychodidae sp.,0.10439639581511663,52,2019,spring
BLDE,Psychodidae sp.,0.10439639581511663,26,2019,spring
BLDE,Eloeophila sp.,0.6746185109060726,2,2019,spring
BLDE,Psychodidae sp.,0.1903563024630629,3,2019,spring
BLDE,Psychodidae sp.,0.1903563024630629,1,2019,spring
BLDE,Ephemeroptera sp.,0.0071,19,2019,spring
BLDE,Ephemeroptera sp.,0.0071,7,2019,spring
BLDE,Plecoptera sp.,0.0094,2,2019,spring
BLDE,Plecoptera sp.,0.0094,6,2019,spring
BLDE,Thremmatidae sp.,0.0056,2,2019,spring
BLDE,Neophylax sp.,0.04006933959986073,15,2019,spring
BLDE,Lebertia sp.,0.11058177350426224,3,2019,spring
BLDE,Lebertia sp.,0.11058177350426224,10,2019,spring
BLDE,Testudacarus sp.,0.11058177350426224,3,2019,spring
BLDE,Atractides sp.,0.11058177350426224,2,2019,spring
BLDE,Testudacarus sp.,0.11058177350426224,5,2019,spring
BLDE,Lebertia sp.,0.11058177350426224,7,2019,spring
BLDE,Aturus sp.,0.11058177350426224,4,2019,spring
BLDE,Testudacarus sp.,0.11058177350426224,3,2019,spring
BLDE,Aturus sp.,0.11058177350426224,5,2019,spring
BLDE,Sperchon sp.,0.11058177350426224,1,2019,spring
BLDE,Feltria sp.,0.11058177350426224,2,2019,spring
BLDE,Atractides sp.,0.11058177350426224,1,2019,spring
BLDE,Feltria sp.,0.11058177350426224,2,2019,spring
BLDE,Aturus sp.,0.11058177350426224,1,2019,spring
BLDE,Feltria sp.,0.11058177350426224,1,2019,spring
BLDE,Hygrobates sp.,0.11058177350426224,3,2019,spring
BLDE,Enchytraeidae sp.,0.031920496950709254,4,2019,spring
BLDE,Lumbricina sp.,0.1741740385607246,4,2019,spring
BLDE,Enchytraeidae sp.,0.09311303278790668,70,2019,spring
BLDE,Enchytraeidae sp.,0.049778009091401045,4,2019,spring
BLDE,Lumbricina sp.,0.5978561407774542,2,2019,spring
BLDE,Enchytraeidae sp.,0.09311303278790668,2,2019,spring
BLDE,Enchytraeidae sp.,0.049778009091401045,4,2019,spring
BLDE,Enchytraeidae sp.,0.09311303278790668,7,2019,spring
BLDE,Enchytraeidae sp.,0.031920496950709254,3,2019,spring
BLDE,Enchytraeidae sp.,0.01706462285503832,2,2019,spring
BLDE,Enchytraeidae sp.,0.09311303278790668,2,2019,spring
BLDE,Enchytraeidae sp.,0.049778009091401045,11,2019,spring
BLDE,Enchytraeidae sp.,0.20495374865641905,2,2019,spring
BLDE,Lumbricina sp.,0.8438673995817757,2,2019,spring
BLDE,Enchytraeidae sp.,0.09311303278790668,77,2019,spring
BLDE,Lumbricina sp.,0.20495374865641905,2,2019,spring
BLDE,Enchytraeidae sp.,0.01706462285503832,7,2019,spring
BLDE,Lumbricina sp.,1.0052901921379662,2,2019,spring
BLDE,Enchytraeidae sp.,0.09311303278790668,4,2019,spring
BLDE,Enchytraeidae sp.,0.049778009091401045,5,2019,spring
BLDE,Enchytraeidae sp.,0.031920496950709254,2,2019,spring
BLDE,Lumbricina sp.,0.950379806285526,1,2019,spring
BLDE,Enchytraeidae sp.,0.031920496950709254,7,2019,spring
BLUE,Ablabesmyia sp.,0.023769371509226624,1,2019,spring
BLUE,Ablabesmyia sp.,0.10371211537974803,1,2019,spring
BLUE,Ablabesmyia sp.,0.023769371509226624,6,2019,spring
BLUE,Ablabesmyia sp.,0.17546407292190358,4,2019,spring
BLUE,Baetis flavistriga,0.1245689592849864,1,2019,spring
BLUE,Baetis flavistriga,0.5026651440960538,23,2019,spring
BLUE,Baetis flavistriga,0.041162771445263126,33,2019,spring
BLUE,Baetis flavistriga,0.1245689592849864,38,2019,spring
BLUE,Baetis flavistriga,0.1245689592849864,38,2019,spring
BLUE,Baetis flavistriga,0.041162771445263126,108,2019,spring
BLUE,Baetis flavistriga,0.041162771445263126,15,2019,spring
BLUE,Baetis flavistriga,0.5026651440960538,33,2019,spring
BLUE,Baetis flavistriga,0.27328608920241443,1,2019,spring
BLUE,Baetis flavistriga,0.041162771445263126,1,2019,spring
BLUE,Caenis sp.,0.11244338214010027,4,2019,spring
BLUE,Caenis sp.,0.00535,4,2019,spring
BLUE,Caenis sp.,0.00535,9,2019,spring
BLUE,Caenis sp.,0.11244338214010027,2,2019,spring
BLUE,Caenis sp.,0.24961120565339823,2,2019,spring
BLUE,Caenis sp.,0.03654339817594528,2,2019,spring
BLUE,Caenis sp.,0.11244338214010027,15,2019,spring
BLUE,Caenis sp.,0.00535,33,2019,spring
BLUE,Caenis sp.,0.00535,2,2019,spring
BLUE,Cheumatopsyche sp.,0.5625365846208322,33,2019,spring
BLUE,Cheumatopsyche sp.,0.029922540354586677,2,2019,spring
BLUE,Cheumatopsyche sp.,2.2008875714559215,8,2019,spring
BLUE,Cheumatopsyche sp.,0.19050179175997198,31,2019,spring
BLUE,Cheumatopsyche sp.,1.2128292662891125,33,2019,spring
BLUE,Cheumatopsyche sp.,0.029922540354586677,15,2019,spring
BLUE,Hydropsyche sp.,0.9892274968980991,8,2019,spring
BLUE,Hydropsyche sp.,12.938529994325242,33,2019,spring
BLUE,Hydropsyche sp.,0.2890446019826546,33,2019,spring
BLUE,Hydropsyche sp.,0.004306,38,2019,spring
BLUE,Hydropsyche sp.,0.035279258157411855,8,2019,spring
BLUE,Hydropsyche sp.,8.104786864718617,8,2019,spring
BLUE,Hydropsyche sp.,2.368155859812454,15,2019,spring
BLUE,Hydropsyche sp.,0.568890401984517,33,2019,spring
BLUE,Isonychia sp.,2.481101485754907,33,2019,spring
BLUE,Isonychia sp.,1.1549747254531189,15,2019,spring
BLUE,Isonychia sp.,0.21044044788745425,67,2019,spring
BLUE,Isonychia sp.,0.7225815579687117,67,2019,spring
BLUE,Isonychia sp.,14.285542615184626,33,2019,spring
BLUE,Oecetis sp.,0.0315055643284943,33,2019,spring
BLUE,Oecetis sp.,0.0315055643284943,2,2019,spring
BLUE,Perlesta sp.,0.027745099958948916,8,2019,spring
BLUE,Perlesta sp.,0.2297882303677812,8,2019,spring
BLUE,Polypedilum illinoense gr.,0.02076499277232634,1,2019,spring
BLUE,Polypedilum scalaenum gr.,0.0067786594795689464,2,2019,spring
BLUE,Polypedilum flavum,0.02076499277232634,8,2019,spring
BLUE,Simulium sp.,0.08608964487446254,8,2019,spring
BLUE,Simulium sp.,0.018375035920044008,8,2019,spring
BLUE,Stenacron sp.,0.6138801702243717,33,2019,spring
BLUE,Stenacron sp.,0.6138801702243717,2,2019,spring
BLUE,Tanytarsus sp.,0.014917546640897165,2,2019,spring
BLUE,Tanytarsus sp.,0.014917546640897165,2,2019,spring
BLUE,Tanytarsus sp.,0.048152455215380856,1,2019,spring
BLUE,Tanytarsus sp.,0.00588496732825515,1,2019,spring
BLUE,Tanytarsus sp.,0.0012,1,2019,spring
BLUE,Tanytarsus sp.,0.028860700378858805,1,2019,spring
BLUE,Tanytarsus sp.,0.028860700378858805,1,2019,spring
BLUE,Tricorythodes sp.,0.055347073944593206,2,2019,spring
BLUE,Tricorythodes sp.,0.00605,8,2019,spring
BLUE,Tricorythodes sp.,0.5063303461534329,2,2019,spring
BLUE,Tricorythodes sp.,0.00605,2,2019,spring
BLUE,Tricorythodes sp.,0.055347073944593206,23,2019,spring
BLUE,Tricorythodes sp.,1.0325618698378713,8,2019,spring
BLUE,Tricorythodes sp.,0.00605,92,2019,spring
BLUE,Tricorythodes sp.,0.5063303461534329,15,2019,spring
BLUE,Tricorythodes sp.,0.055347073944593206,100,2019,spring
BLUE,Tricorythodes sp.,0.055347073944593206,3,2019,spring
BLUE,Tricorythodes sp.,0.00605,4,2019,spring
BLUE,Tricorythodes sp.,0.00605,300,2019,spring
BLUE,Tricorythodes sp.,0.00605,3,2019,spring
BLUE,Tricorythodes sp.,0.00605,6,2019,spring
BLUE,Tricorythodes sp.,0.055347073944593206,3,2019,spring
BLUE,Tricorythodes sp.,0.20204220594628505,100,2019,spring
BLUE,Plauditus sp.,0.26908685288118867,1,2019,spring
BLUE,Ceratopogoninae sp.,0.09208935545522541,2,2019,spring
BLUE,Ceratopogoninae sp.,0.09208935545522541,3,2019,spring
